Order_ID,Order_Date,Product_ID,Region,Quantity,Revenue,Cost,Channel,Profit
3190,2023-02-08,1,East,8,3802,881,Offline,2921
3191,2024-11-18,15,South,5,7627,1095,Offline,6532
3192,2022-12-04,4,North,7,5522,3497,Offline,2025
3193,2024-04-10,20,South,6,6655,2183,Offline,4472
3194,2023-12-15,10,West,1,9623,3667,Offline,5956
3195,2022-12-27,23,North,6,6909,5598,Online,1311
3196,2023-07-23,41,West,7,5754,6344,Online,-590
3197,2022-08-06,34,West,4,9448,1109,Online,8339
3198,2022-07-21,46,West,8,9746,3233,Offline,6513
3199,2022-01-17,48,South,8,4854,3568,Online,1286
3200,2022-11-18,33,North,7,3953,5168,Offline,-1215
3201,2023-06-02,34,North,2,3016,5520,Online,-2504
3202,2023-11-12,39,North,6,6569,3284,Offline,3285
3203,2023-03-01,10,South,6,7874,872,Offline,7002
3204,2024-10-15,20,East,7,9338,1506,Online,7832
3205,2023-01-22,1,South,6,5708,5204,Online,504
3206,2024-02-17,13,South,2,694,5274,Offline,-4580
3207,2022-04-08,1,West,8,9837,3380,Offline,6457
3208,2022-07-27,5,North,4,4791,2760,Online,2031
3209,2023-08-09,16,North,9,6710,2041,Online,4669
3210,2022-06-15,15,East,8,5630,4305,Offline,1325
3211,2022-01-22,49,East,3,821,5225,Online,-4404
3212,2022-06-03,28,West,3,7205,2913,Online,4292
3213,2022-08-07,31,North,8,2202,2015,Online,187
3214,2023-10-31,23,East,2,1330,6547,Online,-5217
3215,2022-08-18,48,East,9,8880,5545,Offline,3335
3216,2022-01-20,45,North,4,6106,1869,Offline,4237
3217,2023-07-07,43,South,6,591,976,Offline,-385
3218,2024-08-07,17,East,3,4377,5340,Online,-963
3219,2022-05-28,49,North,3,2836,2133,Offline,703
3220,2023-02-07,34,East,3,8176,6713,Offline,1463
3221,2023-08-19,13,West,2,2080,2813,Online,-733
3222,2023-01-02,14,East,8,8866,1100,Online,7766
3223,2024-03-12,11,North,9,6292,1441,Offline,4851
3224,2024-07-06,28,East,8,8246,5511,Offline,2735
3225,2022-03-14,42,West,3,973,6031,Online,-5058
3226,2023-04-26,32,West,7,769,3352,Online,-2583
3227,2023-07-14,35,East,2,7050,2331,Online,4719
3228,2024-01-15,31,East,4,1193,1808,Online,-615
3229,2022-04-10,17,West,6,1915,1410,Online,505
3230,2024-12-18,47,West,5,2583,4629,Offline,-2046
3231,2023-05-23,9,South,9,1735,1212,Offline,523
3232,2022-09-15,10,South,4,4467,5543,Offline,-1076
3233,2023-02-17,8,West,5,8825,5622,Offline,3203
3234,2024-12-24,21,East,4,5285,1355,Online,3930
3235,2023-08-18,13,North,8,6625,6800,Online,-175
3236,2022-09-23,50,East,8,7134,7930,Offline,-796
3237,2024-03-31,5,East,3,6468,7407,Online,-939
3238,2023-10-24,6,South,1,1340,5970,Offline,-4630
3239,2024-08-04,30,South,6,5583,4489,Offline,1094
3240,2023-07-14,31,South,2,1961,5941,Offline,-3980
3241,2024-07-05,17,West,2,5434,2050,Offline,3384
3242,2024-06-09,11,West,3,3972,7875,Offline,-3903
3243,2024-05-17,20,East,8,7663,3471,Offline,4192
3244,2023-09-02,48,East,3,7075,6687,Online,388
3245,2023-02-18,9,North,7,5343,4453,Online,890
3246,2022-01-25,2,East,9,8239,3312,Offline,4927
3247,2022-10-11,37,East,8,3009,3728,Offline,-719
3248,2024-05-30,1,South,1,9657,3862,Offline,5795
3249,2022-10-28,4,South,7,6522,6763,Online,-241
3250,2024-12-27,36,South,7,2538,5438,Online,-2900
3251,2024-10-27,25,South,8,2350,656,Online,1694
3252,2024-03-27,3,South,5,7932,6560,Offline,1372
3253,2022-03-24,9,North,9,9426,5555,Online,3871
3254,2022-02-15,22,North,9,2953,4691,Offline,-1738
3255,2023-09-10,23,North,8,3516,4920,Online,-1404
3256,2024-07-16,12,South,6,7125,5520,Offline,1605
3257,2022-09-19,10,West,6,7904,7847,Offline,57
3258,2022-06-25,34,South,1,4503,7622,Offline,-3119
3259,2023-10-19,43,South,6,2813,1917,Online,896
3260,2024-04-21,10,North,4,5123,1923,Online,3200
3261,2023-01-05,30,South,4,3663,5524,Online,-1861
3262,2022-02-23,22,North,2,7686,1965,Offline,5721
3263,2023-11-21,6,South,4,7515,5945,Offline,1570
3264,2023-01-02,50,East,5,8282,3499,Online,4783
3265,2023-10-06,2,West,5,5714,4796,Online,918
3266,2023-01-14,30,West,5,9121,1895,Offline,7226
3267,2022-03-14,2,North,4,7438,2289,Offline,5149
3268,2024-07-03,32,East,1,3488,3086,Online,402
3269,2024-05-09,42,West,8,5656,828,Offline,4828
3270,2022-02-12,16,North,3,6012,2904,Online,3108
3271,2023-01-12,12,South,2,2850,6993,Online,-4143
3272,2024-11-30,1,South,9,4488,3495,Offline,993
3273,2022-06-19,8,East,7,3370,2707,Online,663
3274,2022-07-31,48,West,9,6987,363,Online,6624
3275,2022-02-08,50,South,2,3410,4260,Offline,-850
3276,2023-01-04,13,North,9,5113,3112,Online,2001
3277,2024-01-27,15,South,9,3364,3121,Online,243
3278,2022-05-31,44,South,9,1517,4327,Offline,-2810
3279,2024-12-06,8,West,4,5190,7067,Offline,-1877
3280,2024-10-20,10,West,3,8873,401,Online,8472
3281,2024-01-07,46,North,6,7259,7004,Online,255
3282,2022-03-10,5,East,3,2951,3648,Offline,-697
3283,2022-10-26,50,East,9,2452,3598,Offline,-1146
3284,2024-08-01,19,South,3,5200,3394,Online,1806
3285,2024-03-12,47,North,2,8954,3191,Online,5763
3286,2022-10-23,38,East,8,6713,3435,Online,3278
3287,2022-07-22,11,East,6,1160,1480,Online,-320
3288,2022-03-02,43,South,8,1815,6214,Offline,-4399
3289,2024-08-03,20,North,7,7881,5809,Offline,2072
3290,2024-08-20,20,East,3,3419,7616,Offline,-4197
3291,2022-11-27,21,West,8,2572,3186,Offline,-614
3292,2022-12-04,18,West,1,5942,7830,Online,-1888
3293,2023-10-01,50,South,1,2519,3028,Offline,-509
3294,2022-10-02,10,South,8,7125,7931,Online,-806
3295,2022-11-15,34,South,9,1315,2992,Online,-1677
3296,2023-08-12,26,South,6,5277,698,Offline,4579
3297,2023-05-19,30,East,5,5234,704,Offline,4530
3298,2023-01-22,9,North,2,4129,3173,Online,956
3299,2024-05-19,46,South,9,3253,7599,Offline,-4346
3300,2024-04-12,31,South,6,7005,3568,Online,3437
3301,2024-10-11,42,East,8,5185,2994,Online,2191
3302,2023-08-26,4,South,9,701,2382,Offline,-1681
3303,2023-11-22,6,South,9,1504,2767,Online,-1263
3304,2023-05-09,14,North,8,1812,4772,Offline,-2960
3305,2023-05-05,4,West,8,2525,7866,Offline,-5341
3306,2023-12-22,26,South,3,3633,4615,Offline,-982
3307,2023-05-24,47,East,3,4721,2221,Online,2500
3308,2023-01-25,48,North,2,6692,4259,Offline,2433
3309,2022-10-22,39,East,1,4171,7140,Online,-2969
3310,2024-03-06,17,North,4,5441,1840,Offline,3601
3311,2024-05-14,19,North,2,2104,6002,Online,-3898
3312,2023-07-03,49,South,2,2402,2689,Online,-287
3313,2023-10-11,6,South,5,5088,5148,Online,-60
3314,2023-07-22,29,South,4,8660,6282,Online,2378
3315,2024-05-02,11,West,1,2849,2763,Online,86
3316,2024-02-09,16,West,9,5559,7923,Offline,-2364
3317,2023-03-21,30,East,4,8428,3668,Online,4760
3318,2022-12-29,25,South,5,7620,3285,Offline,4335
3319,2022-05-03,40,West,7,4864,7798,Offline,-2934
3320,2024-01-12,11,South,2,5219,7450,Offline,-2231
3321,2023-11-11,7,West,8,6743,979,Offline,5764
3322,2023-02-24,26,West,2,8581,7806,Online,775
3323,2022-04-02,22,North,5,9510,1047,Offline,8463
3324,2022-03-04,25,South,2,3177,3153,Offline,24
3325,2023-05-27,19,South,2,1047,1621,Offline,-574
3326,2024-02-11,31,West,4,9050,4048,Offline,5002
3327,2022-09-13,26,South,4,3861,6755,Offline,-2894
3328,2022-05-15,42,West,8,2424,6162,Offline,-3738
3329,2024-05-24,41,South,6,5743,4450,Online,1293
3330,2024-04-01,36,North,8,5147,5089,Online,58
3331,2022-03-29,23,South,7,7181,833,Online,6348
3332,2024-09-14,47,North,4,3201,2118,Offline,1083
3333,2024-04-02,13,East,2,921,4500,Offline,-3579
3334,2024-10-23,25,South,9,835,7642,Offline,-6807
3335,2024-08-31,2,South,2,556,2641,Online,-2085
3336,2024-07-22,2,South,1,4450,7323,Offline,-2873
3337,2022-05-01,16,North,8,7555,6994,Offline,561
3338,2024-11-27,9,South,9,3647,5306,Online,-1659
3339,2024-10-04,28,South,1,4037,2722,Offline,1315
3340,2024-07-13,13,West,7,6928,4845,Online,2083
3341,2023-10-07,35,East,2,1221,1768,Offline,-547
3342,2023-12-15,41,North,6,885,7527,Offline,-6642
3343,2024-05-09,13,West,5,3317,5811,Offline,-2494
3344,2022-01-21,31,North,1,7926,5207,Online,2719
3345,2022-08-30,21,West,2,7615,4785,Offline,2830
3346,2023-03-31,32,East,2,759,1535,Online,-776
3347,2024-08-20,34,West,6,4988,3014,Offline,1974
3348,2023-09-13,8,North,1,9291,2008,Online,7283
3349,2022-10-30,41,South,4,8036,7707,Offline,329
3350,2024-03-13,48,South,5,3755,7955,Online,-4200
3351,2024-08-21,2,East,2,9731,6140,Online,3591
3352,2022-03-10,38,North,2,4548,1445,Offline,3103
3353,2022-07-15,32,North,7,9447,7720,Online,1727
3354,2022-05-20,40,North,7,3657,6584,Online,-2927
3355,2022-10-10,28,East,6,976,1775,Online,-799
3356,2022-11-08,37,South,1,5783,4223,Offline,1560
3357,2024-01-16,41,West,3,2859,3221,Online,-362
3358,2022-10-04,1,East,9,7905,2155,Offline,5750
3359,2022-03-02,41,West,1,8524,3524,Online,5000
3360,2022-02-21,10,South,2,1761,4264,Online,-2503
3361,2022-06-02,4,East,8,6823,6145,Online,678
3362,2023-06-28,35,South,7,6437,3679,Online,2758
3363,2023-07-21,10,West,9,2082,5979,Offline,-3897
3364,2023-09-14,47,North,4,1998,7784,Offline,-5786
3365,2022-11-10,11,North,4,9440,7996,Online,1444
3366,2024-03-17,14,West,7,9222,5715,Offline,3507
3367,2024-04-27,38,North,1,2709,5238,Offline,-2529
3368,2022-04-07,12,West,9,4563,7812,Online,-3249
3369,2024-05-30,45,East,2,7728,1904,Online,5824
3370,2024-04-08,17,East,1,9800,7040,Online,2760
3371,2022-05-17,16,East,7,6166,5701,Online,465
3372,2024-10-26,35,North,6,9181,3579,Online,5602
3373,2024-10-07,2,South,3,8696,5347,Online,3349
3374,2022-04-19,11,North,1,8767,851,Offline,7916
3375,2023-07-01,41,North,5,5872,2304,Online,3568
3376,2024-11-28,3,South,4,6650,5515,Online,1135
3377,2023-10-24,29,South,5,972,7919,Online,-6947
3378,2023-03-01,18,South,1,1337,6417,Offline,-5080
3379,2023-09-22,20,South,1,9294,6816,Online,2478
3380,2022-09-18,47,North,5,1686,7091,Offline,-5405
3381,2022-03-28,14,West,6,6961,5492,Offline,1469
3382,2023-04-10,34,East,5,1981,2136,Offline,-155
3383,2022-03-17,49,West,2,8199,6204,Online,1995
3384,2023-04-16,31,North,9,7832,6100,Offline,1732
3385,2023-02-18,40,South,5,731,6776,Online,-6045
3386,2024-04-04,42,East,5,827,6836,Online,-6009
3387,2024-06-13,18,East,9,6881,7573,Online,-692
3388,2023-12-27,30,West,3,5739,1424,Online,4315
3389,2023-04-02,25,North,5,1449,1682,Offline,-233
3390,2023-10-15,19,North,5,7538,2070,Online,5468
3391,2023-11-03,8,North,2,8548,4163,Offline,4385
3392,2023-05-10,28,East,4,2797,3700,Offline,-903
3393,2024-12-04,8,West,2,1807,6037,Online,-4230
3394,2023-08-20,31,East,5,8889,6838,Online,2051
3395,2023-03-26,3,East,2,3279,334,Offline,2945
3396,2023-04-30,3,South,9,7818,2504,Offline,5314
3397,2023-10-08,44,West,6,3836,5299,Online,-1463
3398,2023-09-12,22,South,8,5835,3644,Online,2191
3399,2024-11-07,17,North,9,8907,3314,Online,5593
3400,2023-10-24,36,East,8,8002,4791,Offline,3211
3401,2024-01-28,17,West,5,8026,4602,Online,3424
3402,2022-10-16,14,North,5,2149,2080,Online,69
3403,2023-12-22,9,West,6,3362,1928,Online,1434
3404,2023-09-30,30,East,1,9301,7064,Online,2237
3405,2022-08-23,21,West,8,1417,1629,Offline,-212
3406,2023-02-20,12,North,2,8853,6045,Offline,2808
3407,2024-07-26,37,South,6,4637,1859,Online,2778
3408,2023-05-14,32,East,9,7847,1104,Offline,6743
3409,2024-08-31,11,South,3,5949,2809,Online,3140
3410,2023-09-26,20,East,2,6182,4647,Offline,1535
3411,2024-10-16,35,North,5,3311,1590,Offline,1721
3412,2022-04-25,47,East,9,3921,7310,Online,-3389
3413,2024-07-20,46,South,6,4715,4604,Online,111
3414,2023-11-05,11,East,8,9790,5350,Online,4440
3415,2024-10-31,8,North,8,3221,2886,Online,335
3416,2022-07-25,4,East,7,8814,6423,Offline,2391
3417,2022-09-04,27,South,5,3753,5230,Online,-1477
3418,2024-01-28,44,North,2,1288,2850,Online,-1562
3419,2022-05-27,40,South,5,756,1255,Online,-499
3420,2022-04-28,38,East,7,4525,4909,Online,-384
3421,2023-02-16,47,West,7,6456,879,Online,5577
3422,2022-12-29,30,South,2,7241,2237,Online,5004
3423,2022-05-17,44,East,7,4154,5567,Offline,-1413
3424,2024-08-15,48,West,6,8160,2297,Online,5863
3425,2022-01-19,48,West,7,3751,7283,Offline,-3532
3426,2022-07-14,27,North,8,5768,1965,Online,3803
3427,2022-11-26,21,West,4,7676,7429,Offline,247
3428,2022-06-24,20,South,1,8062,2430,Offline,5632
3429,2024-09-28,4,South,8,9299,7509,Offline,1790
3430,2023-03-25,11,West,8,4926,6599,Online,-1673
3431,2024-08-03,13,East,3,4427,4040,Offline,387
3432,2022-05-21,9,South,3,5826,2800,Online,3026
3433,2024-01-28,4,South,5,2652,1942,Offline,710
3434,2024-07-18,12,North,3,9238,7751,Online,1487
3435,2022-04-03,9,East,5,8388,5607,Online,2781
3436,2022-08-27,13,West,8,5974,5012,Offline,962
3437,2022-07-24,48,East,1,988,7067,Online,-6079
3438,2023-07-14,26,North,2,2322,1797,Offline,525
3439,2022-09-02,38,North,2,8260,4902,Offline,3358
3440,2024-04-11,42,East,4,6122,3504,Online,2618
3441,2024-07-13,13,North,9,3621,5690,Offline,-2069
3442,2022-10-22,39,North,2,4274,921,Online,3353
3443,2023-10-02,28,North,9,6946,3444,Offline,3502
3444,2024-05-05,19,East,7,3952,2251,Online,1701
3445,2022-01-17,24,North,8,9341,1759,Online,7582
3446,2022-03-12,19,West,1,9339,592,Online,8747
3447,2022-11-01,49,West,5,5981,954,Offline,5027
3448,2024-10-27,13,South,9,9072,3284,Online,5788
3449,2024-03-27,13,West,4,8333,4143,Online,4190
3450,2024-03-31,28,South,2,7617,3104,Online,4513
3451,2022-07-12,2,East,6,9891,7904,Online,1987
3452,2023-06-13,10,North,2,5387,7439,Online,-2052
3453,2022-06-20,22,West,3,3490,3014,Online,476
3454,2022-09-08,13,South,8,9799,6503,Online,3296
3455,2023-06-25,9,East,3,3947,1921,Online,2026
3456,2023-02-20,33,South,2,721,6770,Online,-6049
3457,2024-03-04,14,North,6,8118,4314,Offline,3804
3458,2022-01-25,48,West,3,7088,3553,Online,3535
3459,2023-10-30,20,East,1,1117,3146,Online,-2029
3460,2023-09-24,15,South,3,3070,5180,Online,-2110
3461,2023-05-20,32,East,6,6809,5162,Offline,1647
3462,2022-12-02,33,South,3,3255,3805,Online,-550
3463,2023-03-01,17,South,9,3290,818,Online,2472
3464,2023-05-14,24,North,7,8326,2985,Offline,5341
3465,2024-08-04,30,North,5,3809,6526,Offline,-2717
3466,2023-09-22,13,South,2,7652,327,Offline,7325
3467,2023-12-19,47,West,9,4554,565,Online,3989
3468,2022-12-05,48,East,5,7556,1606,Online,5950
3469,2023-10-21,16,East,7,7924,6840,Online,1084
3470,2024-08-19,2,North,9,8181,7405,Online,776
3471,2023-03-05,17,West,4,7008,4353,Offline,2655
3472,2024-06-17,32,South,9,724,7206,Offline,-6482
3473,2022-05-19,43,North,1,7639,5375,Online,2264
3474,2024-07-30,8,South,6,8636,6119,Offline,2517
3475,2023-06-26,3,South,2,3850,3754,Online,96
3476,2022-02-26,12,North,8,4327,1110,Online,3217
3477,2023-10-20,20,West,5,1903,4976,Online,-3073
3478,2023-03-11,16,East,3,4712,3690,Online,1022
3479,2023-01-19,14,North,2,909,6257,Offline,-5348
3480,2023-07-14,16,West,8,2416,910,Offline,1506
3481,2022-07-13,49,South,7,4567,4588,Online,-21
3482,2023-06-18,43,North,9,3359,2574,Online,785
3483,2023-06-02,49,East,8,7572,4846,Offline,2726
3484,2023-12-17,33,East,4,2551,5601,Offline,-3050
3485,2024-01-21,30,South,2,4201,5327,Online,-1126
3486,2022-07-04,12,North,2,8714,5746,Offline,2968
3487,2022-10-19,15,East,2,3468,6024,Offline,-2556
3488,2024-01-02,18,North,6,9436,7098,Offline,2338
3489,2022-04-26,28,East,7,1101,502,Online,599
3490,2024-04-04,23,South,6,8434,701,Offline,7733
3491,2024-12-08,14,South,2,5774,2327,Offline,3447
3492,2023-11-16,30,North,4,2342,6063,Offline,-3721
3493,2022-03-23,33,West,3,3162,6915,Offline,-3753
3494,2024-04-13,45,West,4,9174,4150,Offline,5024
3495,2022-11-29,15,South,5,4536,6065,Online,-1529
3496,2023-07-11,7,East,7,3139,1189,Offline,1950
3497,2022-12-01,15,West,9,6026,478,Offline,5548
3498,2023-06-16,42,South,2,5868,6117,Offline,-249
3499,2022-08-09,46,East,8,7643,2279,Offline,5364
3500,2023-09-27,38,East,3,6603,7485,Online,-882
3501,2022-11-19,46,West,9,4325,2810,Online,1515
3502,2022-01-03,44,South,4,6170,3182,Online,2988
3503,2022-07-25,11,East,3,5296,4284,Offline,1012
3504,2022-02-09,29,East,6,4108,7052,Offline,-2944
3505,2022-02-28,31,North,9,7378,5965,Online,1413
3506,2024-08-08,25,North,7,1518,5321,Online,-3803
3507,2023-07-28,24,West,4,5849,5822,Online,27
3508,2023-10-06,19,North,3,5260,2344,Online,2916
3509,2024-04-22,2,South,4,1811,5812,Online,-4001
3510,2023-09-11,22,West,3,3000,3283,Online,-283
3511,2022-04-06,20,West,3,3167,6743,Offline,-3576
3512,2024-06-16,33,North,9,6534,650,Offline,5884
3513,2024-12-21,8,East,4,5730,4582,Online,1148
3514,2023-07-15,25,South,9,9836,3718,Offline,6118
3515,2024-06-23,46,South,5,5334,7066,Offline,-1732
3516,2022-12-14,9,South,7,2046,5828,Online,-3782
3517,2023-11-02,34,West,5,2645,4130,Online,-1485
3518,2022-11-13,23,South,1,2663,6514,Offline,-3851
3519,2023-12-20,5,East,2,3512,2267,Offline,1245
3520,2024-12-07,25,East,5,4944,7794,Offline,-2850
3521,2022-09-07,8,North,6,3923,7679,Online,-3756
3522,2022-11-10,16,South,7,7679,4704,Offline,2975
3523,2024-03-17,48,West,2,4059,7575,Online,-3516
3524,2023-04-30,45,North,9,3186,2524,Online,662
3525,2022-02-13,15,East,6,2832,4822,Offline,-1990
3526,2023-07-25,1,South,2,6566,3087,Online,3479
3527,2023-08-06,22,East,2,2156,4926,Online,-2770
3528,2024-06-13,3,North,3,7279,6861,Online,418
3529,2022-08-08,38,East,1,6538,4643,Offline,1895
3530,2024-07-13,14,South,9,9236,6652,Offline,2584
3531,2023-02-05,36,South,4,9083,4611,Offline,4472
3532,2023-12-28,18,North,5,5789,5108,Online,681
3533,2024-09-17,47,South,7,6720,737,Offline,5983
3534,2024-06-17,41,East,1,796,6188,Online,-5392
3535,2024-05-07,18,East,3,6973,6037,Offline,936
3536,2024-03-14,3,West,3,1586,2658,Online,-1072
3537,2023-05-05,10,West,2,6859,4154,Offline,2705
3538,2024-07-26,49,West,8,5694,682,Offline,5012
3539,2024-04-23,39,East,5,6305,5376,Online,929
3540,2022-09-24,47,East,1,7222,5690,Online,1532
3541,2022-02-23,1,North,2,9808,4516,Offline,5292
3542,2023-06-12,27,West,1,9768,706,Offline,9062
3543,2023-09-08,27,East,6,995,4640,Online,-3645
3544,2024-12-18,11,North,9,3495,365,Offline,3130
3545,2024-11-29,49,East,7,593,3289,Online,-2696
3546,2024-08-12,5,North,5,4824,527,Online,4297
3547,2023-01-21,7,West,3,6893,5277,Online,1616
3548,2024-01-04,19,West,8,6010,2484,Online,3526
3549,2023-12-17,29,West,4,1220,2541,Online,-1321
3550,2023-10-12,15,East,9,5575,5101,Online,474
3551,2022-10-27,35,East,5,6825,5053,Online,1772
3552,2023-01-30,47,North,6,5599,7100,Online,-1501
3553,2023-08-16,37,South,5,4526,1812,Online,2714
3554,2023-05-29,12,South,7,5557,7821,Online,-2264
3555,2023-01-31,30,West,7,7310,1229,Online,6081
3556,2023-01-06,20,South,1,1606,4336,Online,-2730
3557,2024-05-07,37,West,2,5805,6123,Online,-318
3558,2024-03-01,3,North,7,8234,2903,Online,5331
3559,2023-10-20,9,South,8,7174,1480,Online,5694
3560,2024-01-06,41,South,4,9114,5353,Online,3761
3561,2023-01-19,39,West,6,2505,7943,Offline,-5438
3562,2022-03-03,26,North,3,5761,1339,Offline,4422
3563,2023-05-20,2,South,7,1263,1401,Online,-138
3564,2022-08-27,23,South,3,9589,2399,Offline,7190
3565,2022-07-14,23,South,7,9644,813,Offline,8831
3566,2023-11-09,21,North,8,6191,7971,Offline,-1780
3567,2022-03-02,16,North,3,7559,5139,Online,2420
3568,2024-09-16,9,South,2,4979,3432,Online,1547
3569,2023-11-16,13,West,6,4698,7599,Online,-2901
3570,2022-06-05,28,West,4,9591,5801,Offline,3790
3571,2024-07-11,27,South,8,4523,2132,Offline,2391
3572,2024-05-17,17,North,2,4705,7135,Online,-2430
3573,2024-06-21,38,South,4,4141,4938,Offline,-797
3574,2024-09-25,36,North,2,4043,2757,Offline,1286
3575,2024-09-01,1,South,2,6091,2502,Online,3589
3576,2023-01-23,18,North,2,7743,2980,Offline,4763
3577,2024-06-05,9,East,1,6616,2398,Offline,4218
3578,2024-04-17,13,West,4,6833,7467,Online,-634
3579,2022-12-06,40,East,2,1261,7437,Offline,-6176
3580,2022-07-23,45,West,9,2907,3466,Online,-559
3581,2022-06-10,15,North,9,1385,6107,Online,-4722
3582,2023-01-27,43,East,7,6722,7990,Online,-1268
3583,2024-02-08,44,West,6,3143,2227,Online,916
3584,2023-07-29,46,South,3,9927,6967,Online,2960
3585,2023-06-18,4,North,7,5610,4750,Online,860
3586,2024-12-29,33,North,1,1968,3416,Online,-1448
3587,2024-06-11,24,South,9,6792,7245,Offline,-453
3588,2023-02-09,36,South,4,8701,5624,Online,3077
3589,2023-08-31,41,West,6,6161,6150,Offline,11
3590,2024-04-07,10,North,6,9483,3187,Offline,6296
3591,2023-11-21,36,West,3,6563,7898,Online,-1335
3592,2024-06-20,20,South,4,7515,6699,Offline,816
3593,2022-02-25,41,North,3,6823,4643,Online,2180
3594,2023-01-01,45,South,6,9435,4928,Online,4507
3595,2023-03-31,44,West,1,2928,6484,Online,-3556
3596,2022-04-14,11,West,8,9808,3830,Online,5978
3597,2022-03-18,12,West,8,7608,1089,Online,6519
3598,2022-08-18,18,North,9,1854,1600,Online,254
3599,2022-11-27,30,South,6,6327,2247,Offline,4080
3600,2024-06-11,44,South,1,2980,2542,Offline,438
3601,2023-11-19,48,West,3,1686,1394,Offline,292
3602,2022-01-27,37,West,1,7409,7737,Offline,-328
3603,2022-10-26,20,West,5,4587,1658,Offline,2929
3604,2024-08-14,25,West,3,6728,3956,Online,2772
3605,2024-03-09,12,East,2,3331,607,Offline,2724
3606,2023-04-25,21,East,3,4161,1750,Online,2411
3607,2023-07-27,25,East,9,2248,7666,Online,-5418
3608,2023-04-03,11,West,8,8434,2423,Online,6011
3609,2022-12-31,9,West,3,9806,5182,Online,4624
3610,2024-05-08,50,South,2,8052,3142,Online,4910
3611,2022-12-17,25,North,5,3764,5944,Online,-2180
3612,2022-09-10,35,South,1,5872,6294,Online,-422
3613,2024-02-20,32,East,4,6274,1964,Offline,4310
3614,2024-03-13,49,South,8,5863,6673,Online,-810
3615,2024-10-08,14,West,1,8391,6528,Online,1863
3616,2023-04-04,1,East,5,7350,5581,Offline,1769
3617,2024-07-05,17,East,4,1563,6840,Offline,-5277
3618,2023-05-14,25,North,6,7159,4248,Online,2911
3619,2024-08-07,8,North,7,4248,1694,Offline,2554
3620,2023-05-23,5,East,9,5045,4372,Online,673
3621,2023-05-16,5,East,1,3232,3934,Online,-702
3622,2024-03-13,41,South,4,2372,514,Online,1858
